6.942941,8.445567,-4.404718,8.570702,3.933928,-4.890583,-1.904779,2.523545,9.298863,9.420661;460.898629
4.319722,-5.910757,7.510634,8.910889,4.699130,6.002712,5.761686,-0.028254,4.315385,-3.675420;311.209915
0.739282,-0.204285,6.131027,6.620798,-3.416602,1.581113,0.852172,4.164165,5.204520,5.952330;178.956588
5.895906,-2.290931,1.848291,5.034766,8.199904,9.328309,2.529056,-4.212697,-4.036649,-2.251114;257.062410
-0.697618,7.208672,3.156858,2.570440,8.633695,-1.783656,5.993804,5.936530,-0.222644,2.869057;217.228274
-3.823992,6.605695,-1.364952,2.220797,-3.766796,3.432702,-2.160974,4.292305,4.872039,5.844501;183.045139
-4.740229,9.371318,-6.423535,6.286023,6.985503,7.833463,-5.106809,0.096414,-2.212138,6.701130;375.394654
7.575013,3.763910,-0.709286,1.968617,0.129833,-5.246550,-2.541383,-4.465238,-3.465521,-2.540783;190.889079
6.374159,-0.069309,-2.512094,0.164550,-4.908500,-4.322441,9.043835,9.276220,2.990942,-5.513638;297.756925
2.525647,-1.610707,5.787431,-3.382242,4.831795,-3.472066,-0.420004,3.822706,6.373753,-5.161425;214.981134
4.131249,-0.252945,6.891078,2.291622,-0.713003,8.993526,7.953056,2.577580,3.770839,3.186238;230.136076
-1.366812,8.735764,0.598422,-3.450531,8.430536,9.665848,0.741355,-4.666533,-2.241933,0.243877;336.387421
-5.088989,-2.169043,6.716741,-6.017865,8.826093,5.550459,1.562048,3.045664,-2.584821,1.071006;233.125581
-5.877309,8.105272,8.569233,6.637034,-4.871247,-2.179125,-0.966612,4.715511,-4.246873,5.400254;316.151230
-5.996074,5.777225,1.750370,1.418715,8.427917,3.562800,3.691495,7.680798,6.790576,3.015905;306.518451
-5.516289,4.752536,-5.799886,-5.321150,2.107222,-4.903955,6.999451,6.989527,5.420253,-4.027220;270.819630
-3.639088,-0.049526,7.217766,6.755512,-5.502226,0.087753,2.193451,0.377191,4.338188,3.861560;188.468695
9.201903,8.685479,-5.630830,5.674659,-2.059529,0.476788,2.539870,9.055160,0.392778,9.720366;444.445076
-5.962086,2.759797,8.050797,4.541393,-3.357851,-0.412877,1.101978,9.697026,-3.919318,7.616126;317.269062
-2.345199,-1.707729,3.682000,-2.122865,7.102208,9.713946,5.549105,-0.826029,3.137144,-4.721811;244.548229
0.477614,-4.945216,3.375641,1.270250,4.983164,5.048150,4.035758,-5.945537,-5.364699,-1.226604;155.260097
6.350237,0.486973,-5.001416,-2.103220,-3.964664,-1.863413,0.761405,2.197855,1.047502,7.943631;127.523363
-2.295962,-2.803339,4.519240,7.432471,-0.816370,6.378574,4.642979,-6.389197,3.435813,-0.118275;251.858453
-3.598072,5.409008,1.312519,-3.980100,-0.871444,3.521922,-3.336203,5.684043,-2.492982,8.637502;246.328228
4.185691,4.703776,3.990481,9.095373,-3.052574,5.203148,-2.602195,-4.529962,3.520515,0.927272;212.337916
3.107111,2.422199,7.854027,-2.131146,-1.251778,-4.532960,9.007186,4.151606,1.411143,4.048730;211.806629
0.175570,0.898153,-0.464033,6.097827,3.860290,6.237676,8.892084,9.550224,-3.331532,-4.208576;287.064971
-0.762741,-4.025045,3.170519,-2.174602,-5.766507,5.956399,-2.494042,0.799638,4.848635,-0.572735;120.392840
7.058400,0.593703,8.148221,-0.045481,6.190387,0.047060,6.840483,5.958772,-0.272974,-2.935688;203.272404
1.987987,8.090637,3.202430,-3.946586,-3.202263,0.214755,5.853644,7.122133,6.534390,-1.244350;205.000909
7.536759,2.749232,8.838546,4.995009,3.116051,6.954054,8.003729,9.817042,-6.491381,7.779737;470.102353
5.687565,3.168786,-2.428880,4.495868,-5.122534,3.828336,4.405585,5.540906,8.197410,9.708003;354.326875
2.612807,3.893076,-5.972148,3.642771,-0.520211,-5.682712,1.577905,-3.323578,-4.469118,-3.109346;182.206304
-4.455117,1.590895,7.574470,7.919802,-2.040144,-3.060388,2.822163,4.065145,0.380978,-3.101404;185.210130
5.674387,-5.453826,7.697269,8.917684,9.742572,7.672490,6.461723,1.970727,-3.569559,0.076727;436.831786
2.724037,7.592649,-0.759993,0.859440,-5.605049,-3.577726,4.436333,-1.041322,8.325021,-4.550439;264.701654
-3.561070,-0.566024,-5.564373,2.111114,-0.958492,-3.601461,-3.052380,8.435034,4.643954,1.229725;198.812300
8.266538,-5.321029,-2.498972,-5.613053,0.788414,-6.280827,8.303657,-3.255140,-4.959386,-1.428446;316.082008
3.912655,-5.016788,-5.165770,6.324469,8.434723,2.307237,-4.698956,7.125846,-0.921388,-1.649445;256.951724
4.926778,2.685052,0.042593,-5.483754,6.372896,-0.929866,3.529787,5.730692,-4.770582,-4.389842;211.053534
4.781307,-4.320631,5.424955,-4.679168,-4.561368,4.071846,-1.074565,4.287898,5.860669,3.122565;199.550033
6.524505,-0.433727,-3.100540,-5.070002,6.236910,-3.106370,-0.093518,2.604346,-2.722271,4.092020;153.771893
-4.647315,6.443060,-1.689090,3.458302,9.412974,0.636002,4.963411,6.008638,0.638598,4.315718;291.317758
4.609366,0.587814,0.953697,3.562643,-5.519846,-1.289111,6.249915,4.991144,-4.432019,-4.352501;213.257102
-4.873197,-4.156550,-3.723854,-3.261893,-1.261584,-1.278922,-2.910205,-2.357810,8.233220,5.103183;167.795333
9.800923,-3.687872,-2.246428,0.047189,-5.279086,4.787585,0.139407,9.716781,0.136036,3.741087;263.961998
3.358588,-0.967363,-1.562787,0.967777,0.473653,-0.566496,2.712267,5.751999,0.501524,0.584371;102.979907
6.028902,5.720693,5.770858,-4.752313,4.745747,1.143800,-2.999307,-4.874441,7.088979,-3.612339;221.560475
6.851864,5.852211,-4.516914,2.163245,-1.123745,2.516416,0.081532,0.349041,-3.517827,-2.286119;146.520950
5.907115,-2.726954,-5.440913,6.160937,4.574836,5.301006,4.094004,0.414297,-0.052426,6.966312;224.598535
3.914614,-0.641285,9.950554,-2.801170,4.265443,3.482346,-0.110450,-4.153912,-6.085273,0.448352;200.872719
-2.807788,-0.336197,-5.056244,4.061923,-3.519821,-5.756657,5.432362,-0.767279,4.400178,-0.166168;158.647930
-1.961349,-2.397622,0.952040,-2.742738,6.773418,9.770720,-6.005133,2.338459,-5.063226,6.734509;255.360969
-4.225162,-2.906274,-3.494672,-5.809972,-4.735463,3.671318,9.004407,-0.651480,0.275380,9.741765;294.665957
0.291293,3.443531,5.883581,3.128297,2.604576,3.128915,1.945029,-5.137220,5.372907,9.936576;221.141447
6.417389,4.947496,-6.338263,7.413020,8.718478,6.220745,-5.796112,-0.259929,5.121604,5.536965;389.496349
-4.719833,-3.493246,-4.864928,1.581103,-3.311452,8.282211,-4.865021,-5.771268,2.695370,6.246169;268.412744
1.771168,0.623399,9.959746,6.891443,1.513253,8.258388,-4.230481,-0.064919,8.801378,8.638648;392.424968
7.281138,-1.179403,2.612317,9.655631,2.563591,-1.048010,3.721281,-0.549497,5.982407,0.329362;238.853811
-1.855224,-2.698679,5.233621,3.805453,3.245043,4.397226,-5.715348,-0.745051,0.947120,-2.525068;136.112958
1.812383,1.578307,7.971304,-0.673160,0.915819,9.398250,-5.802086,9.553813,-3.378087,4.507485;348.210302
0.157604,-4.486661,-2.070759,-2.245538,-1.027524,-3.988139,-0.757874,-4.492636,8.088525,-4.944407;134.030767
-1.489587,-5.737839,-3.274633,5.382736,5.408929,7.983685,3.110144,-5.333708,8.725285,6.706140;356.797177
1.814148,4.172359,-1.422198,-4.211044,1.346953,-0.519422,6.503872,6.374881,4.530452,-4.297186;217.714237
9.071570,2.561108,5.518383,3.016512,-6.073352,0.867761,4.163982,2.099849,-0.356841,8.962722;246.054976
0.210994,4.504370,8.906473,6.880676,1.495046,5.986362,0.381283,9.534469,9.801583,7.758434;447.749169
0.931494,-3.106406,8.344241,6.082661,8.061024,-1.798321,4.608229,4.460618,-4.473553,0.220754;249.757867
2.983163,-1.120304,1.031006,5.277627,8.092683,5.394119,-6.192889,4.633812,0.735396,0.724033;184.456169
2.003559,4.349254,9.190101,5.418750,0.101316,7.225877,-4.283417,-5.502298,-5.109924,-3.795678;280.999771
9.948029,2.633436,2.005065,-1.043746,0.595030,1.614803,-5.327888,8.147697,-5.433546,0.697052;253.237562
1.813361,3.611358,7.020467,2.276171,-3.165761,0.989242,0.560530,9.439870,3.730908,4.973934;210.261342
-0.559488,0.994504,-0.124567,6.296652,5.615473,0.599584,4.946917,9.096023,6.439838,5.141936;254.010494
4.539203,1.753487,-2.903102,2.931659,-4.483879,4.574243,3.393162,-5.576393,-5.570340,-3.983739;208.095250
