27.387514,10.180665,15.758845,13.032324,14.198524,27.828806,27.834461,17.101043,27.749082,10.998477;48.017435
26.240481,14.335757,26.236110,16.914977,11.603083,29.145159,12.268957,27.555523,14.254227,27.858004;51.603069
19.069927,11.667312,12.811245,20.784542,14.121486,14.929357,16.114601,20.355278,21.131389,20.200736;42.796468
28.299972,15.253388,22.356832,11.147529,10.267900,17.790519,10.068753,12.821675,17.098131,11.628574;39.183318
18.720620,24.546922,21.314161,24.806049,12.659523,29.442414,18.580717,25.199110,23.588590,24.212496;55.767650
27.292609,25.438896,22.920973,19.633403,23.596644,20.064962,18.396354,20.679375,14.674073,17.067159;52.441112
15.053550,25.714292,20.207544,28.641526,22.173276,12.396750,12.200034,27.767692,24.439988,18.378402;51.743264
19.538448,17.594657,10.120625,29.320302,16.698519,25.784097,11.117409,14.800046,13.043474,22.435723;45.113325
22.326633,29.047723,10.082597,26.910267,15.810981,26.487839,20.447257,14.639070,29.710176,11.911195;51.843434
17.703405,10.723398,23.906816,26.397886,23.962729,26.475994,12.694646,27.583645,21.234660,15.777668;51.615211
24.960627,29.718479,16.593927,13.102611,11.034973,27.366455,17.500801,27.355288,27.209109,15.587238;52.607377
22.851504,12.444740,11.750008,14.462703,29.203666,25.367441,21.068541,24.604543,12.376333,25.995028;50.031127
28.725561,26.449849,23.841035,21.219560,20.369356,14.136800,17.236180,23.536741,15.191407,17.814503;52.130248
28.129110,21.960230,16.393099,20.049783,27.701263,22.860654,26.905925,21.645474,13.328788,10.608013;52.395585
17.087851,13.768727,14.113432,19.559493,29.176036,24.925119,14.866559,12.266797,14.898750,28.810009;47.368194
28.655102,17.782277,11.166617,21.605873,17.019769,20.745338,27.879108,25.581513,19.976252,26.617079;54.257232
10.743681,17.022608,11.903167,24.196707,13.340546,28.175564,13.491512,11.642671,15.504539,14.173034;40.048508
11.184827,13.204055,25.267889,19.762759,10.022758,10.402982,26.743355,13.702679,29.905620,19.483349;44.920068
19.552735,11.462518,11.050387,22.204127,11.751044,10.998146,26.124095,14.149814,23.182438,16.625407;41.775178
24.906430,18.624154,23.369079,12.616034,20.638814,27.538573,20.300965,15.539289,23.107438,23.724698;52.591368
19.929414,21.199828,21.539356,24.586309,28.885759,23.687369,10.482228,28.901478,12.110194,25.336082;54.164504
25.258175,21.019820,25.003042,22.561745,12.493661,19.845573,18.016706,18.750968,15.046978,19.162628;49.289824
18.759852,28.596086,29.273910,19.641945,23.127853,17.183263,26.252030,22.775921,15.314703,26.005665;56.732807
23.052370,27.359921,15.507808,13.482014,10.786452,14.345142,28.784808,29.422419,17.767819,10.134457;47.660803
10.107234,27.700816,21.823194,21.107750,19.265043,10.390034,16.669539,14.514048,15.262786,14.616501;42.864236
13.567409,20.984923,24.569051,25.008594,18.193734,13.400445,21.981262,15.381836,29.780518,13.087122;48.988723
18.095718,20.100229,27.423908,25.045592,23.911255,16.580927,26.965409,11.237094,16.192719,22.097197;51.912512
25.858307,20.206136,11.469705,14.400549,24.887607,22.644734,21.066285,20.933382,29.952125,16.876174;52.073751
19.194665,29.419536,15.756217,14.293185,15.890569,10.952446,12.749833,14.808611,16.021967,14.166556;40.813396
18.140994,14.262754,15.337407,22.434162,26.646281,21.537435,24.660467,28.296140,11.173863,13.723506;49.053252
23.253252,19.135090,24.482224,18.726058,23.184508,23.512146,23.915208,25.810118,14.403960,29.389694;56.453064
13.862483,29.407132,27.011196,13.193137,29.870002,10.996620,21.489092,15.117646,18.302290,16.733884;48.995870
16.622004,27.736529,19.849516,10.078669,19.385830,20.250487,27.245460,20.839105,17.438324,10.142085;47.397002
14.739841,23.664929,29.049092,13.338950,25.697349,10.523186,26.164092,19.601142,16.907557,25.752790;51.359732
19.193907,21.962827,17.125428,14.363220,14.439720,25.578902,12.240792,29.349290,26.268812,23.683833;51.051683
24.215069,28.413477,19.547708,20.071834,11.685385,20.277730,18.408872,19.405685,29.703709,18.088424;52.454473
29.231316,13.753026,22.236503,21.467455,26.730855,25.604707,22.540742,26.192633,28.492797,22.869224;59.779814
13.109153,23.557778,21.935217,19.301888,23.723776,10.480403,18.063903,20.443750,18.709214,18.446053;46.942784
24.120929,11.920207,19.488729,26.284240,10.766565,27.281327,21.060533,16.873051,15.037751,17.072855;47.476547
11.957778,19.473564,15.225716,22.845258,17.327925,18.227468,14.895984,23.681316,19.143871,11.100502;43.469846
22.434461,18.868252,21.149039,15.327652,27.717619,10.496477,12.406758,12.381068,25.125713,28.011269;48.479577
17.383791,22.239291,22.539547,28.913066,26.911900,24.428898,20.370285,12.863947,15.976718,21.238402;53.216461
